field,sub_field,year,month,paper_count
physics,physics.gen-ph,2013,4,36
physics,physics.gen-ph,2013,5,41
physics,physics.gen-ph,2013,6,47
physics,physics.gen-ph,2013,7,46
physics,physics.gen-ph,2013,8,29
physics,physics.gen-ph,2013,9,23
physics,physics.gen-ph,2013,10,23
physics,physics.gen-ph,2013,11,19
physics,physics.gen-ph,2013,12,36
physics,physics.gen-ph,2014,1,37
physics,physics.gen-ph,2014,2,18
physics,physics.gen-ph,2014,3,29
physics,physics.gen-ph,2014,4,34
physics,physics.gen-ph,2014,5,31
physics,physics.gen-ph,2014,6,19
physics,physics.gen-ph,2014,7,26
physics,physics.gen-ph,2014,8,26
physics,physics.gen-ph,2014,9,30
physics,physics.gen-ph,2014,10,24
physics,physics.gen-ph,2014,11,18
physics,physics.gen-ph,2014,12,28
physics,physics.gen-ph,2015,1,15
physics,physics.gen-ph,2015,2,25
physics,physics.gen-ph,2015,3,27
physics,physics.gen-ph,2015,4,18
physics,physics.gen-ph,2015,5,17
physics,physics.gen-ph,2015,6,29
physics,physics.gen-ph,2015,7,28
physics,physics.gen-ph,2015,8,20
physics,physics.gen-ph,2015,9,26
physics,physics.gen-ph,2015,10,30
physics,physics.gen-ph,2015,11,33
physics,physics.gen-ph,2015,12,29
physics,physics.gen-ph,2016,1,22
physics,physics.gen-ph,2016,2,42
physics,physics.gen-ph,2016,3,34
physics,physics.gen-ph,2016,4,46
physics,physics.gen-ph,2016,5,44
physics,physics.gen-ph,2016,6,38
physics,physics.gen-ph,2016,7,30
physics,physics.gen-ph,2016,8,37
physics,physics.gen-ph,2016,9,40
physics,physics.gen-ph,2016,10,39
physics,physics.gen-ph,2016,11,46
physics,physics.gen-ph,2016,12,43
physics,physics.gen-ph,2017,1,41
physics,physics.gen-ph,2017,2,28
physics,physics.gen-ph,2017,3,49
physics,physics.gen-ph,2017,4,33
physics,physics.gen-ph,2017,5,55
physics,physics.gen-ph,2017,6,39
physics,physics.gen-ph,2017,7,21
physics,physics.gen-ph,2017,8,38
physics,physics.gen-ph,2017,9,34
physics,physics.gen-ph,2017,10,40
physics,physics.gen-ph,2017,11,38
physics,physics.gen-ph,2017,12,46
physics,physics.gen-ph,2018,1,24
physics,physics.gen-ph,2018,2,34
physics,physics.gen-ph,2018,3,38
physics,physics.gen-ph,2018,4,25
physics,physics.gen-ph,2018,5,51
physics,physics.gen-ph,2018,6,29
physics,physics.gen-ph,2018,7,44
physics,physics.gen-ph,2018,8,18
physics,physics.gen-ph,2018,9,36
physics,physics.gen-ph,2018,10,36
physics,physics.gen-ph,2018,11,33
physics,physics.gen-ph,2018,12,30
physics,physics.gen-ph,2019,1,37
physics,physics.gen-ph,2019,2,26
physics,physics.gen-ph,2019,3,31
physics,physics.gen-ph,2019,4,31
physics,physics.gen-ph,2019,5,40
physics,physics.gen-ph,2019,6,25
physics,physics.gen-ph,2019,7,33
physics,physics.gen-ph,2019,8,32
physics,physics.gen-ph,2019,9,42
physics,physics.gen-ph,2019,10,43
physics,physics.gen-ph,2019,11,35
physics,physics.gen-ph,2019,12,15
physics,physics.gen-ph,2020,1,24
physics,physics.gen-ph,2020,2,38
physics,physics.gen-ph,2020,3,38
physics,physics.gen-ph,2020,4,21
physics,physics.gen-ph,2020,5,24
physics,physics.gen-ph,2020,6,26
physics,physics.gen-ph,2020,7,22
physics,physics.gen-ph,2020,8,21
physics,physics.gen-ph,2020,9,30
physics,physics.gen-ph,2020,10,24
physics,physics.gen-ph,2020,11,19
physics,physics.gen-ph,2020,12,23
physics,physics.gen-ph,2021,1,15
physics,physics.gen-ph,2021,2,9
physics,physics.gen-ph,2021,3,36
physics,physics.gen-ph,2021,4,27
physics,physics.gen-ph,2021,5,24
physics,physics.gen-ph,2021,6,27
physics,physics.gen-ph,2021,7,32
physics,physics.gen-ph,2021,8,38
physics,physics.gen-ph,2021,9,25
physics,physics.gen-ph,2021,10,27
physics,physics.gen-ph,2021,11,15
physics,physics.gen-ph,2021,12,19
physics,physics.gen-ph,2022,1,18
physics,physics.gen-ph,2022,2,24
physics,physics.gen-ph,2022,3,22
physics,physics.gen-ph,2022,4,19
physics,physics.gen-ph,2022,5,35
physics,physics.gen-ph,2022,6,22
physics,physics.gen-ph,2022,7,19
physics,physics.gen-ph,2022,8,19
physics,physics.gen-ph,2022,9,28
physics,physics.gen-ph,2022,10,16
physics,physics.gen-ph,2022,11,21
physics,physics.gen-ph,2022,12,22
physics,physics.gen-ph,2023,1,21
physics,physics.gen-ph,2023,2,23
physics,physics.gen-ph,2023,3,23
physics,physics.gen-ph,2023,4,15
physics,physics.gen-ph,2023,5,23
physics,physics.gen-ph,2023,6,18
physics,physics.gen-ph,2023,7,24
physics,physics.gen-ph,2023,8,28
physics,physics.gen-ph,2023,9,12
physics,physics.gen-ph,2023,10,20
physics,physics.gen-ph,2023,11,20
physics,physics.gen-ph,2023,12,21
physics,physics.gen-ph,2024,1,23
physics,physics.gen-ph,2024,2,24
physics,physics.gen-ph,2024,3,18
physics,physics.gen-ph,2024,4,23
physics,physics.gen-ph,2024,5,22
physics,physics.gen-ph,2024,6,17
physics,physics.gen-ph,2024,7,19
physics,physics.gen-ph,2024,8,17
physics,physics.gen-ph,2024,9,21
physics,physics.gen-ph,2024,10,26
physics,physics.gen-ph,2024,11,16
physics,physics.gen-ph,2024,12,13
physics,physics.gen-ph,2025,1,29
physics,physics.gen-ph,2025,2,28
physics,physics.gen-ph,2025,3,28
physics,physics.gen-ph,2025,4,37
physics,physics.gen-ph,2025,5,13
physics,physics.gen-ph,2025,6,17
physics,physics.gen-ph,2025,7,18
physics,physics.gen-ph,2025,8,17
physics,physics.gen-ph,2025,9,21
physics,physics.gen-ph,2025,10,21
physics,physics.gen-ph,2025,11,25
physics,physics.gen-ph,2025,12,25
physics,physics.gen-ph,2026,1,28
physics,physics.gen-ph,2026,2,16
physics,physics.gen-ph,2026,3,22
physics,physics.gen-ph,2026,4,10
physics,physics.geo-ph,1996,10,2
physics,physics.geo-ph,1996,11,1
physics,physics.geo-ph,1996,12,1
physics,physics.geo-ph,1997,1,3
physics,physics.geo-ph,1997,2,1
physics,physics.geo-ph,1997,5,4
physics,physics.geo-ph,1997,8,1
physics,physics.geo-ph,1997,9,1
physics,physics.geo-ph,1997,10,1
physics,physics.geo-ph,1998,3,2
physics,physics.geo-ph,1998,4,1
physics,physics.geo-ph,1998,5,4
physics,physics.geo-ph,1998,6,2
physics,physics.geo-ph,1998,7,2
physics,physics.geo-ph,1998,9,1
physics,physics.geo-ph,1998,11,4
physics,physics.geo-ph,1999,1,1
physics,physics.geo-ph,1999,2,1
physics,physics.geo-ph,1999,3,1
physics,physics.geo-ph,1999,5,1
physics,physics.geo-ph,1999,7,1
physics,physics.geo-ph,1999,8,5
physics,physics.geo-ph,1999,9,1
physics,physics.geo-ph,1999,10,4
physics,physics.geo-ph,1999,11,5
physics,physics.geo-ph,1999,12,1
physics,physics.geo-ph,2000,1,2
physics,physics.geo-ph,2000,2,1
physics,physics.geo-ph,2000,4,2
physics,physics.geo-ph,2000,5,4
physics,physics.geo-ph,2000,6,1
physics,physics.geo-ph,2000,7,12
physics,physics.geo-ph,2000,9,2
physics,physics.geo-ph,2000,10,5
physics,physics.geo-ph,2000,11,3
physics,physics.geo-ph,2000,12,2
physics,physics.geo-ph,2001,1,6
physics,physics.geo-ph,2001,3,2
physics,physics.geo-ph,2001,4,6
physics,physics.geo-ph,2001,5,3
physics,physics.geo-ph,2001,6,2
physics,physics.geo-ph,2001,7,6
physics,physics.geo-ph,2001,9,1
physics,physics.geo-ph,2001,10,6
physics,physics.geo-ph,2001,11,3
physics,physics.geo-ph,2001,12,4
physics,physics.geo-ph,2002,1,5
physics,physics.geo-ph,2002,2,5
physics,physics.geo-ph,2002,3,6
physics,physics.geo-ph,2002,4,1
physics,physics.geo-ph,2002,5,5
physics,physics.geo-ph,2002,7,3
physics,physics.geo-ph,2002,8,4
physics,physics.geo-ph,2002,9,3
physics,physics.geo-ph,2002,10,6
physics,physics.geo-ph,2002,11,5
physics,physics.geo-ph,2002,12,6
physics,physics.geo-ph,2003,1,3
physics,physics.geo-ph,2003,2,4
physics,physics.geo-ph,2003,3,4
physics,physics.geo-ph,2003,4,6
physics,physics.geo-ph,2003,5,10
physics,physics.geo-ph,2003,6,4
physics,physics.geo-ph,2003,7,6
physics,physics.geo-ph,2003,8,8
physics,physics.geo-ph,2003,9,3
physics,physics.geo-ph,2003,10,6
physics,physics.geo-ph,2003,11,10
physics,physics.geo-ph,2003,12,6
physics,physics.geo-ph,2004,1,7
physics,physics.geo-ph,2004,2,8
physics,physics.geo-ph,2004,3,5
physics,physics.geo-ph,2004,4,7
physics,physics.geo-ph,2004,5,6
physics,physics.geo-ph,2004,6,3
physics,physics.geo-ph,2004,7,13
physics,physics.geo-ph,2004,8,12
physics,physics.geo-ph,2004,9,13
physics,physics.geo-ph,2004,10,15
physics,physics.geo-ph,2004,11,14
physics,physics.geo-ph,2004,12,8
physics,physics.geo-ph,2005,1,13
physics,physics.geo-ph,2005,2,7
physics,physics.geo-ph,2005,3,6
physics,physics.geo-ph,2005,4,2
physics,physics.geo-ph,2005,5,13
physics,physics.geo-ph,2005,6,7
physics,physics.geo-ph,2005,7,10
physics,physics.geo-ph,2005,8,10
physics,physics.geo-ph,2005,9,12
physics,physics.geo-ph,2005,10,15
physics,physics.geo-ph,2005,11,7
physics,physics.geo-ph,2005,12,17
physics,physics.geo-ph,2006,1,11
physics,physics.geo-ph,2006,2,9
physics,physics.geo-ph,2006,3,9
physics,physics.geo-ph,2006,4,9
physics,physics.geo-ph,2006,5,12
physics,physics.geo-ph,2006,6,7
physics,physics.geo-ph,2006,7,3
physics,physics.geo-ph,2006,8,8
physics,physics.geo-ph,2006,9,9
physics,physics.geo-ph,2006,10,15
physics,physics.geo-ph,2006,11,7
physics,physics.geo-ph,2006,12,10
physics,physics.geo-ph,2007,1,8
physics,physics.geo-ph,2007,2,6
physics,physics.geo-ph,2007,3,8
physics,physics.geo-ph,2007,4,9
physics,physics.geo-ph,2007,5,6
physics,physics.geo-ph,2007,6,16
physics,physics.geo-ph,2007,7,21
physics,physics.geo-ph,2007,8,6
physics,physics.geo-ph,2007,9,18
physics,physics.geo-ph,2007,10,12
physics,physics.geo-ph,2007,11,12
physics,physics.geo-ph,2007,12,8
physics,physics.geo-ph,2008,1,27
physics,physics.geo-ph,2008,2,9
physics,physics.geo-ph,2008,3,24
physics,physics.geo-ph,2008,4,10
physics,physics.geo-ph,2008,5,19
physics,physics.geo-ph,2008,6,16
physics,physics.geo-ph,2008,7,15
physics,physics.geo-ph,2008,8,17
physics,physics.geo-ph,2008,9,9
physics,physics.geo-ph,2008,10,17
physics,physics.geo-ph,2008,11,10
physics,physics.geo-ph,2008,12,13
physics,physics.geo-ph,2009,1,17
physics,physics.geo-ph,2009,2,14
physics,physics.geo-ph,2009,3,16
physics,physics.geo-ph,2009,4,13
physics,physics.geo-ph,2009,5,25
physics,physics.geo-ph,2009,6,22
physics,physics.geo-ph,2009,7,11
physics,physics.geo-ph,2009,8,18
physics,physics.geo-ph,2009,9,22
physics,physics.geo-ph,2009,10,11
physics,physics.geo-ph,2009,11,13
physics,physics.geo-ph,2009,12,11
physics,physics.geo-ph,2010,1,14
physics,physics.geo-ph,2010,2,17
physics,physics.geo-ph,2010,3,28
physics,physics.geo-ph,2010,4,11
physics,physics.geo-ph,2010,5,15
physics,physics.geo-ph,2010,6,15
physics,physics.geo-ph,2010,7,18
physics,physics.geo-ph,2010,8,19
physics,physics.geo-ph,2010,9,19
physics,physics.geo-ph,2010,10,22
physics,physics.geo-ph,2010,11,32
physics,physics.geo-ph,2010,12,19
physics,physics.geo-ph,2011,1,19
physics,physics.geo-ph,2011,2,23
physics,physics.geo-ph,2011,3,24
physics,physics.geo-ph,2011,4,22
physics,physics.geo-ph,2011,5,24
physics,physics.geo-ph,2011,6,27
physics,physics.geo-ph,2011,7,20
physics,physics.geo-ph,2011,8,17
physics,physics.geo-ph,2011,9,27
physics,physics.geo-ph,2011,10,14
physics,physics.geo-ph,2011,11,21
physics,physics.geo-ph,2011,12,17
physics,physics.geo-ph,2012,1,18
physics,physics.geo-ph,2012,2,25
physics,physics.geo-ph,2012,3,22
physics,physics.geo-ph,2012,4,22
physics,physics.geo-ph,2012,5,23
physics,physics.geo-ph,2012,6,23
physics,physics.geo-ph,2012,7,22
physics,physics.geo-ph,2012,8,20
physics,physics.geo-ph,2012,9,17
physics,physics.geo-ph,2012,10,31
physics,physics.geo-ph,2012,11,32
physics,physics.geo-ph,2012,12,33
physics,physics.geo-ph,2013,1,26
physics,physics.geo-ph,2013,2,24
physics,physics.geo-ph,2013,3,16
physics,physics.geo-ph,2013,4,29
physics,physics.geo-ph,2013,5,18
physics,physics.geo-ph,2013,6,29
physics,physics.geo-ph,2013,7,31
physics,physics.geo-ph,2013,8,19
physics,physics.geo-ph,2013,9,13
physics,physics.geo-ph,2013,10,18
physics,physics.geo-ph,2013,11,19
physics,physics.geo-ph,2013,12,16
physics,physics.geo-ph,2014,1,26
physics,physics.geo-ph,2014,2,24
physics,physics.geo-ph,2014,3,22
physics,physics.geo-ph,2014,4,23
physics,physics.geo-ph,2014,5,26
physics,physics.geo-ph,2014,6,22
physics,physics.geo-ph,2014,7,22
physics,physics.geo-ph,2014,8,15
physics,physics.geo-ph,2014,9,16
physics,physics.geo-ph,2014,10,28
physics,physics.geo-ph,2014,11,21
physics,physics.geo-ph,2014,12,21
physics,physics.geo-ph,2015,1,22
physics,physics.geo-ph,2015,2,19
physics,physics.geo-ph,2015,3,20
physics,physics.geo-ph,2015,4,14
physics,physics.geo-ph,2015,5,10
physics,physics.geo-ph,2015,6,28
physics,physics.geo-ph,2015,7,18
physics,physics.geo-ph,2015,8,20
physics,physics.geo-ph,2015,9,15
physics,physics.geo-ph,2015,10,25
physics,physics.geo-ph,2015,11,27
physics,physics.geo-ph,2015,12,19
physics,physics.geo-ph,2016,1,22
physics,physics.geo-ph,2016,2,26
physics,physics.geo-ph,2016,3,14
physics,physics.geo-ph,2016,4,23
physics,physics.geo-ph,2016,5,25
physics,physics.geo-ph,2016,6,18
physics,physics.geo-ph,2016,7,26
physics,physics.geo-ph,2016,8,36
physics,physics.geo-ph,2016,9,32
physics,physics.geo-ph,2016,10,37
physics,physics.geo-ph,2016,11,27
physics,physics.geo-ph,2016,12,24
physics,physics.geo-ph,2017,1,40
physics,physics.geo-ph,2017,2,32
physics,physics.geo-ph,2017,3,28
physics,physics.geo-ph,2017,4,24
physics,physics.geo-ph,2017,5,27
physics,physics.geo-ph,2017,6,30
physics,physics.geo-ph,2017,7,23
physics,physics.geo-ph,2017,8,21
physics,physics.geo-ph,2017,9,28
physics,physics.geo-ph,2017,10,29
physics,physics.geo-ph,2017,11,32
physics,physics.geo-ph,2017,12,34
physics,physics.geo-ph,2018,1,25
physics,physics.geo-ph,2018,2,38
physics,physics.geo-ph,2018,3,26
physics,physics.geo-ph,2018,4,37
physics,physics.geo-ph,2018,5,25
physics,physics.geo-ph,2018,6,35
physics,physics.geo-ph,2018,7,27
physics,physics.geo-ph,2018,8,33
physics,physics.geo-ph,2018,9,17
physics,physics.geo-ph,2018,10,38
physics,physics.geo-ph,2018,11,32
physics,physics.geo-ph,2018,12,44
physics,physics.geo-ph,2019,1,54
physics,physics.geo-ph,2019,2,44
physics,physics.geo-ph,2019,3,33
physics,physics.geo-ph,2019,4,44
physics,physics.geo-ph,2019,5,44
physics,physics.geo-ph,2019,6,51
physics,physics.geo-ph,2019,7,40
physics,physics.geo-ph,2019,8,40
physics,physics.geo-ph,2019,9,47
physics,physics.geo-ph,2019,10,32
physics,physics.geo-ph,2019,11,46
physics,physics.geo-ph,2019,12,42
physics,physics.geo-ph,2020,1,32
physics,physics.geo-ph,2020,2,31
physics,physics.geo-ph,2020,3,56
physics,physics.geo-ph,2020,4,57
physics,physics.geo-ph,2020,5,45
physics,physics.geo-ph,2020,6,56
physics,physics.geo-ph,2020,7,54
physics,physics.geo-ph,2020,8,46
physics,physics.geo-ph,2020,9,50
physics,physics.geo-ph,2020,10,54
physics,physics.geo-ph,2020,11,61
physics,physics.geo-ph,2020,12,49
physics,physics.geo-ph,2021,1,55
physics,physics.geo-ph,2021,2,42
physics,physics.geo-ph,2021,3,56
physics,physics.geo-ph,2021,4,68
physics,physics.geo-ph,2021,5,55
physics,physics.geo-ph,2021,6,45
physics,physics.geo-ph,2021,7,45
physics,physics.geo-ph,2021,8,54
physics,physics.geo-ph,2021,9,57
physics,physics.geo-ph,2021,10,56
physics,physics.geo-ph,2021,11,57
physics,physics.geo-ph,2021,12,61
physics,physics.geo-ph,2022,1,53
physics,physics.geo-ph,2022,2,46
physics,physics.geo-ph,2022,3,53
physics,physics.geo-ph,2022,4,63
physics,physics.geo-ph,2022,5,54
physics,physics.geo-ph,2022,6,50
physics,physics.geo-ph,2022,7,49
physics,physics.geo-ph,2022,8,47
physics,physics.geo-ph,2022,9,55
physics,physics.geo-ph,2022,10,50
physics,physics.geo-ph,2022,11,53
physics,physics.geo-ph,2022,12,68
physics,physics.geo-ph,2023,1,71
physics,physics.geo-ph,2023,2,65
physics,physics.geo-ph,2023,3,56
physics,physics.geo-ph,2023,4,65
physics,physics.geo-ph,2023,5,57
physics,physics.geo-ph,2023,6,45
physics,physics.geo-ph,2023,7,58
physics,physics.geo-ph,2023,8,54
physics,physics.geo-ph,2023,9,63
physics,physics.geo-ph,2023,10,68
physics,physics.geo-ph,2023,11,55
physics,physics.geo-ph,2023,12,46
physics,physics.geo-ph,2024,1,52
physics,physics.geo-ph,2024,2,58
physics,physics.geo-ph,2024,3,57
physics,physics.geo-ph,2024,4,67
physics,physics.geo-ph,2024,5,51
physics,physics.geo-ph,2024,6,61
physics,physics.geo-ph,2024,7,72
physics,physics.geo-ph,2024,8,64
physics,physics.geo-ph,2024,9,64
physics,physics.geo-ph,2024,10,85
physics,physics.geo-ph,2024,11,63
physics,physics.geo-ph,2024,12,62
physics,physics.geo-ph,2025,1,59
physics,physics.geo-ph,2025,2,67
physics,physics.geo-ph,2025,3,63
physics,physics.geo-ph,2025,4,73
physics,physics.geo-ph,2025,5,65
physics,physics.geo-ph,2025,6,83
physics,physics.geo-ph,2025,7,63
physics,physics.geo-ph,2025,8,49
physics,physics.geo-ph,2025,9,58
physics,physics.geo-ph,2025,10,82
physics,physics.geo-ph,2025,11,68
physics,physics.geo-ph,2025,12,77
physics,physics.geo-ph,2026,1,60
physics,physics.geo-ph,2026,2,58
physics,physics.geo-ph,2026,3,99
physics,physics.geo-ph,2026,4,33
physics,physics.hist-ph,1993,5,1
physics,physics.hist-ph,1997,3,2
physics,physics.hist-ph,1997,4,1
physics,physics.hist-ph,1997,7,1
physics,physics.hist-ph,1997,8,1
physics,physics.hist-ph,1997,9,3
physics,physics.hist-ph,1997,10,2
physics,physics.hist-ph,1998,1,1
physics,physics.hist-ph,1998,2,1
physics,physics.hist-ph,1998,3,1
physics,physics.hist-ph,1998,4,3
physics,physics.hist-ph,1998,5,1
physics,physics.hist-ph,1998,6,2
physics,physics.hist-ph,1998,7,4
physics,physics.hist-ph,1998,8,2
physics,physics.hist-ph,1998,10,2
physics,physics.hist-ph,1998,11,3
physics,physics.hist-ph,1998,12,1
physics,physics.hist-ph,1999,1,1
physics,physics.hist-ph,1999,3,2
physics,physics.hist-ph,1999,4,1
physics,physics.hist-ph,1999,5,2
physics,physics.hist-ph,1999,6,2
physics,physics.hist-ph,1999,7,2
physics,physics.hist-ph,1999,8,2
physics,physics.hist-ph,1999,9,1
physics,physics.hist-ph,1999,10,2
physics,physics.hist-ph,1999,11,3
physics,physics.hist-ph,1999,12,2
physics,physics.hist-ph,2000,1,1
physics,physics.hist-ph,2000,2,2
physics,physics.hist-ph,2000,5,1
physics,physics.hist-ph,2000,6,1
physics,physics.hist-ph,2000,7,1
physics,physics.hist-ph,2000,8,3
physics,physics.hist-ph,2000,9,4
physics,physics.hist-ph,2000,10,2
physics,physics.hist-ph,2000,11,1
physics,physics.hist-ph,2000,12,3
physics,physics.hist-ph,2001,1,7
physics,physics.hist-ph,2001,2,1
physics,physics.hist-ph,2001,3,3
physics,physics.hist-ph,2001,4,1
physics,physics.hist-ph,2001,5,3
physics,physics.hist-ph,2001,6,1
physics,physics.hist-ph,2001,7,2
physics,physics.hist-ph,2001,9,1
physics,physics.hist-ph,2001,10,3
physics,physics.hist-ph,2001,11,2
physics,physics.hist-ph,2001,12,1
physics,physics.hist-ph,2002,1,2
physics,physics.hist-ph,2002,3,1
physics,physics.hist-ph,2002,4,1
physics,physics.hist-ph,2002,5,1
physics,physics.hist-ph,2002,6,1
physics,physics.hist-ph,2002,7,4
physics,physics.hist-ph,2002,8,2
physics,physics.hist-ph,2002,9,3
physics,physics.hist-ph,2002,10,4
physics,physics.hist-ph,2002,11,1
physics,physics.hist-ph,2002,12,5
physics,physics.hist-ph,2003,1,3
physics,physics.hist-ph,2003,2,6
physics,physics.hist-ph,2003,3,1
physics,physics.hist-ph,2003,5,3
physics,physics.hist-ph,2003,6,2
physics,physics.hist-ph,2003,7,5
physics,physics.hist-ph,2003,8,1
physics,physics.hist-ph,2003,9,5
physics,physics.hist-ph,2003,10,5
physics,physics.hist-ph,2003,11,4
physics,physics.hist-ph,2003,12,1
physics,physics.hist-ph,2004,1,2
physics,physics.hist-ph,2004,2,4
physics,physics.hist-ph,2004,3,6
physics,physics.hist-ph,2004,4,2
physics,physics.hist-ph,2004,5,9
physics,physics.hist-ph,2004,6,6
physics,physics.hist-ph,2004,7,5
physics,physics.hist-ph,2004,8,8
physics,physics.hist-ph,2004,9,7
physics,physics.hist-ph,2004,10,3
physics,physics.hist-ph,2004,11,13
physics,physics.hist-ph,2004,12,6
physics,physics.hist-ph,2005,1,3
physics,physics.hist-ph,2005,2,2
physics,physics.hist-ph,2005,3,8
physics,physics.hist-ph,2005,4,6
physics,physics.hist-ph,2005,5,5
physics,physics.hist-ph,2005,6,4
physics,physics.hist-ph,2005,7,8
physics,physics.hist-ph,2005,8,13
physics,physics.hist-ph,2005,9,3
physics,physics.hist-ph,2005,10,7
physics,physics.hist-ph,2005,11,2
physics,physics.hist-ph,2005,12,9
physics,physics.hist-ph,2006,1,8
physics,physics.hist-ph,2006,2,11
physics,physics.hist-ph,2006,3,9
physics,physics.hist-ph,2006,4,12
physics,physics.hist-ph,2006,5,8
physics,physics.hist-ph,2006,6,5
physics,physics.hist-ph,2006,7,4
physics,physics.hist-ph,2006,8,7
physics,physics.hist-ph,2006,9,3
physics,physics.hist-ph,2006,10,10
physics,physics.hist-ph,2006,11,9
physics,physics.hist-ph,2006,12,7
physics,physics.hist-ph,2007,1,8
physics,physics.hist-ph,2007,2,9
physics,physics.hist-ph,2007,3,4
physics,physics.hist-ph,2007,4,4
physics,physics.hist-ph,2007,5,15
physics,physics.hist-ph,2007,6,8
physics,physics.hist-ph,2007,7,2
physics,physics.hist-ph,2007,8,7
physics,physics.hist-ph,2007,9,15
physics,physics.hist-ph,2007,10,10
physics,physics.hist-ph,2007,11,4
physics,physics.hist-ph,2007,12,6
physics,physics.hist-ph,2008,1,8
physics,physics.hist-ph,2008,2,6
physics,physics.hist-ph,2008,3,13
physics,physics.hist-ph,2008,4,8
physics,physics.hist-ph,2008,5,12
physics,physics.hist-ph,2008,6,12
physics,physics.hist-ph,2008,7,8
physics,physics.hist-ph,2008,8,6
physics,physics.hist-ph,2008,9,8
physics,physics.hist-ph,2008,10,10
physics,physics.hist-ph,2008,11,10
physics,physics.hist-ph,2008,12,14
physics,physics.hist-ph,2009,1,4
physics,physics.hist-ph,2009,2,2
physics,physics.hist-ph,2009,3,14
physics,physics.hist-ph,2009,4,12
physics,physics.hist-ph,2009,5,21
physics,physics.hist-ph,2009,6,6
physics,physics.hist-ph,2009,7,6
physics,physics.hist-ph,2009,8,9
physics,physics.hist-ph,2009,9,6
physics,physics.hist-ph,2009,10,13
physics,physics.hist-ph,2009,11,12
physics,physics.hist-ph,2009,12,12
physics,physics.hist-ph,2010,1,13
physics,physics.hist-ph,2010,2,8
physics,physics.hist-ph,2010,3,7
physics,physics.hist-ph,2010,4,5
physics,physics.hist-ph,2010,5,10
physics,physics.hist-ph,2010,6,14
physics,physics.hist-ph,2010,7,10
physics,physics.hist-ph,2010,8,7
physics,physics.hist-ph,2010,9,7
physics,physics.hist-ph,2010,10,7
physics,physics.hist-ph,2010,11,11
physics,physics.hist-ph,2010,12,14
physics,physics.hist-ph,2011,1,15
physics,physics.hist-ph,2011,2,11
physics,physics.hist-ph,2011,3,19
physics,physics.hist-ph,2011,4,14
physics,physics.hist-ph,2011,5,10
physics,physics.hist-ph,2011,6,26
physics,physics.hist-ph,2011,7,18
physics,physics.hist-ph,2011,8,6
physics,physics.hist-ph,2011,9,24
physics,physics.hist-ph,2011,10,22
physics,physics.hist-ph,2011,11,22
physics,physics.hist-ph,2011,12,29
physics,physics.hist-ph,2012,1,16
physics,physics.hist-ph,2012,2,20
physics,physics.hist-ph,2012,3,21
physics,physics.hist-ph,2012,4,27
physics,physics.hist-ph,2012,5,26
physics,physics.hist-ph,2012,6,21
physics,physics.hist-ph,2012,7,30
physics,physics.hist-ph,2012,8,24
physics,physics.hist-ph,2012,9,20
physics,physics.hist-ph,2012,10,21
physics,physics.hist-ph,2012,11,39
physics,physics.hist-ph,2012,12,24
physics,physics.hist-ph,2013,1,30
physics,physics.hist-ph,2013,2,21
physics,physics.hist-ph,2013,3,26
physics,physics.hist-ph,2013,4,17
physics,physics.hist-ph,2013,5,18
physics,physics.hist-ph,2013,6,36
physics,physics.hist-ph,2013,7,22
physics,physics.hist-ph,2013,8,17
physics,physics.hist-ph,2013,9,30
physics,physics.hist-ph,2013,10,26
physics,physics.hist-ph,2013,11,25
physics,physics.hist-ph,2013,12,20
physics,physics.hist-ph,2014,1,22
physics,physics.hist-ph,2014,2,31
physics,physics.hist-ph,2014,3,27
physics,physics.hist-ph,2014,4,22
physics,physics.hist-ph,2014,5,27
physics,physics.hist-ph,2014,6,30
physics,physics.hist-ph,2014,7,23
physics,physics.hist-ph,2014,8,26
physics,physics.hist-ph,2014,9,23
physics,physics.hist-ph,2014,10,22
physics,physics.hist-ph,2014,11,25
physics,physics.hist-ph,2014,12,34
physics,physics.hist-ph,2015,1,30
physics,physics.hist-ph,2015,2,30
physics,physics.hist-ph,2015,3,32
physics,physics.hist-ph,2015,4,25
physics,physics.hist-ph,2015,5,18
physics,physics.hist-ph,2015,6,33
physics,physics.hist-ph,2015,7,8
physics,physics.hist-ph,2015,8,29
physics,physics.hist-ph,2015,9,19
physics,physics.hist-ph,2015,10,24
physics,physics.hist-ph,2015,11,15
physics,physics.hist-ph,2015,12,33
physics,physics.hist-ph,2016,1,25
physics,physics.hist-ph,2016,2,25
physics,physics.hist-ph,2016,3,23
physics,physics.hist-ph,2016,4,29
physics,physics.hist-ph,2016,5,16
physics,physics.hist-ph,2016,6,25
physics,physics.hist-ph,2016,7,22
physics,physics.hist-ph,2016,8,29
physics,physics.hist-ph,2016,9,25
physics,physics.hist-ph,2016,10,20
physics,physics.hist-ph,2016,11,22
physics,physics.hist-ph,2016,12,25
physics,physics.hist-ph,2017,1,19
physics,physics.hist-ph,2017,2,20
physics,physics.hist-ph,2017,3,20
physics,physics.hist-ph,2017,4,15
physics,physics.hist-ph,2017,5,16
physics,physics.hist-ph,2017,6,16
physics,physics.hist-ph,2017,7,28
physics,physics.hist-ph,2017,8,23
physics,physics.hist-ph,2017,9,20
physics,physics.hist-ph,2017,10,23
physics,physics.hist-ph,2017,11,26
physics,physics.hist-ph,2017,12,37
physics,physics.hist-ph,2018,1,27
physics,physics.hist-ph,2018,2,25
